"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","docker-swarm-worker-3",,,,"User:","ubuntu"
"Cmdline:","dstat -N ens3 --output 2-cassandra-swarm-3-ContainerIPs_NET-ens3-docker-swarm-worker-3.csv --noheaders --noupdate 5",,,,"Date:","19 Sep 2017 10:59:57 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/ens3",,"paging",,"system",
1.211,1.615,97.074,0.0,0.0,0.101,0.0,0.0,3434.200,3075.600,0.0,0.0,856.600,1671.600
1.818,1.717,96.364,0.101,0.0,0.0,0.0,9830.400,2107.200,1988.0,0.0,0.0,913.200,1788.400
1.114,1.317,97.467,0.101,0.0,0.0,0.0,12288.0,1772.0,2379.800,0.0,0.0,814.400,1600.400
1.119,0.916,97.762,0.102,0.0,0.102,0.0,13926.400,1952.400,1976.600,0.0,0.0,881.0,1710.0
1.208,1.712,96.979,0.0,0.0,0.101,0.0,4915.200,1748.400,1680.0,0.0,0.0,817.800,1603.400
1.019,1.019,97.859,0.102,0.0,0.0,0.0,25395.200,3243.0,3111.600,0.0,0.0,894.800,1766.600
0.912,1.418,97.670,0.0,0.0,0.0,0.0,0.0,3176.400,2690.0,0.0,0.0,821.600,1606.600
1.216,1.621,96.960,0.101,0.0,0.101,0.0,8192.0,1668.200,1704.400,0.0,0.0,795.400,1579.200
1.008,1.815,97.077,0.101,0.0,0.0,0.0,12288.0,1583.600,2351.800,0.0,0.0,823.800,1613.200
1.413,1.715,96.670,0.101,0.0,0.101,0.0,12288.0,2398.400,2125.600,0.0,0.0,858.400,1669.200
1.212,1.313,97.475,0.0,0.0,0.0,0.0,5734.400,1524.200,1505.800,0.0,0.0,783.400,1545.200
1.213,1.314,97.169,0.202,0.0,0.101,0.0,12288.0,3059.0,3037.800,0.0,0.0,786.600,1545.200
1.217,1.116,97.566,0.0,0.0,0.101,0.0,12288.0,3007.800,2719.400,0.0,0.0,819.400,1612.800
1.325,1.121,97.554,0.0,0.0,0.0,0.0,13926.400,1811.600,1604.600,0.0,0.0,879.400,1740.800
1.015,1.117,97.665,0.102,0.0,0.102,0.0,12288.0,3386.600,4119.200,0.0,0.0,888.0,1745.800
1.923,1.215,96.559,0.101,0.0,0.202,0.0,12288.0,3679.600,3506.800,0.0,0.0,851.600,1664.800
1.218,1.218,97.563,0.0,0.0,0.0,0.0,4915.200,2027.400,1983.600,0.0,0.0,807.400,1612.800
1.305,2.008,96.486,0.100,0.0,0.100,0.0,11468.800,2910.400,2908.200,0.0,0.0,834.0,1626.400
1.215,1.518,97.166,0.101,0.0,0.0,0.0,4915.200,2196.800,1879.800,0.0,0.0,904.800,1802.800
1.213,1.416,97.169,0.101,0.0,0.101,0.0,21299.200,2361.0,2138.0,0.0,0.0,846.0,1672.600
1.726,1.421,96.751,0.0,0.0,0.102,0.0,2457.600,52073.600,51833.200,0.0,0.0,921.800,1803.200
1.116,1.521,97.262,0.0,0.0,0.101,0.0,16384.0,2841.200,2573.200,0.0,0.0,891.600,1734.200
1.013,1.216,97.670,0.101,0.0,0.0,0.0,26214.400,1788.0,1730.0,0.0,0.0,801.600,1590.200
0.612,0.714,98.471,0.0,0.0,0.204,0.0,18841.600,2711.0,3003.800,0.0,0.0,767.400,1526.400
1.009,1.715,97.175,0.101,0.0,0.0,0.0,23756.800,3043.800,2628.800,0.0,0.0,808.0,1582.200
0.815,1.426,97.658,0.102,0.0,0.0,0.0,12288.0,2670.600,2605.200,0.0,0.0,849.800,1668.0
1.629,1.018,97.352,0.0,0.0,0.0,0.0,9830.400,3091.200,3858.400,0.0,0.0,823.600,1604.0
1.212,1.414,97.273,0.0,0.0,0.101,0.0,11468.800,2206.800,2037.200,0.0,0.0,785.600,1557.800
1.314,1.314,97.270,0.101,0.0,0.0,0.0,4915.200,2257.0,2197.400,0.0,0.0,861.200,1702.800
1.013,1.520,97.264,0.101,0.0,0.101,0.0,11468.800,3518.600,3405.600,0.0,0.0,830.200,1614.0
1.212,1.313,97.273,0.0,0.0,0.202,0.0,8192.0,2190.0,2091.200,0.0,0.0,856.800,1689.400
0.909,1.414,97.576,0.101,0.0,0.0,0.0,23756.800,1774.0,1590.0,0.0,0.0,790.400,1561.400
1.520,1.216,97.264,0.0,0.0,0.0,0.0,0.0,1946.600,2756.600,0.0,0.0,847.0,1659.200
1.216,1.317,97.264,0.0,0.0,0.203,0.0,6553.600,2372.200,2373.600,0.0,0.0,898.200,1745.400
1.212,1.313,97.374,0.101,0.0,0.0,0.0,9830.400,1836.200,1829.400,0.0,0.0,804.200,1578.400
1.015,1.421,97.563,0.0,0.0,0.0,0.0,6553.600,2999.600,2924.800,0.0,0.0,852.600,1683.800
1.213,1.517,97.270,0.0,0.0,0.0,0.0,12288.0,1939.0,1699.600,0.0,0.0,834.0,1648.200
1.318,1.217,97.262,0.101,0.0,0.101,0.0,13107.200,2239.400,2040.0,0.0,0.0,857.600,1671.600
1.318,1.318,97.262,0.101,0.0,0.0,0.0,18841.600,2055.800,2924.400,0.0,0.0,832.200,1629.200
1.218,1.015,97.665,0.0,0.0,0.102,0.0,19660.800,2785.800,2829.400,0.0,0.0,811.0,1600.600
1.822,1.113,96.761,0.101,0.0,0.202,0.0,10649.600,1510.800,1509.200,0.0,0.0,786.200,1557.200
1.114,1.216,97.366,0.101,0.0,0.203,0.0,13107.200,3035.200,2756.200,0.0,0.0,844.200,1664.400
1.119,1.119,97.660,0.0,0.0,0.102,0.0,0.0,3243.0,2767.400,0.0,0.0,867.200,1714.400
1.213,1.416,97.270,0.101,0.0,0.0,0.0,9830.400,2458.200,2235.200,0.0,0.0,839.200,1649.600
2.121,1.313,96.465,0.101,0.0,0.0,0.0,9830.400,3179.0,3736.200,0.0,0.0,830.800,1621.400
1.416,1.517,97.068,0.0,0.0,0.0,0.0,25395.200,2412.600,2163.800,0.0,0.0,868.800,1701.200
1.413,1.413,96.973,0.101,0.0,0.101,0.0,13107.200,1675.800,1742.400,0.0,0.0,810.400,1586.0
1.217,1.116,97.566,0.101,0.0,0.0,0.0,11468.800,3984.400,3916.600,0.0,0.0,845.0,1648.600
0.916,1.017,98.067,0.0,0.0,0.0,0.0,4915.200,2498.600,2305.400,0.0,0.0,799.0,1568.200
1.213,1.314,97.169,0.101,0.0,0.202,0.0,11468.800,1910.600,1952.600,0.0,0.0,875.400,1715.600
1.012,1.113,97.672,0.101,0.0,0.101,0.0,4915.200,2165.800,2924.600,0.0,0.0,846.600,1670.0
1.816,1.413,96.670,0.0,0.0,0.101,0.0,14745.600,2069.800,2008.800,0.0,0.0,800.800,1573.600
1.015,1.117,97.868,0.0,0.0,0.0,0.0,8192.0,2028.400,1881.400,0.0,0.0,823.600,1620.600
1.220,1.321,97.358,0.0,0.0,0.102,0.0,13107.200,3048.0,3010.400,0.0,0.0,848.0,1657.400
1.213,1.416,97.270,0.101,0.0,0.0,0.0,16384.0,2107.400,2049.600,0.0,0.0,815.0,1612.400
0.710,1.521,97.566,0.101,0.0,0.101,0.0,7372.800,2295.800,2099.200,0.0,0.0,839.0,1657.200
1.414,1.414,97.172,0.0,0.0,0.0,0.0,9830.400,2145.400,2848.0,0.0,0.0,799.0,1550.0
1.523,1.320,97.056,0.102,0.0,0.0,0.0,15564.800,2170.200,2247.600,0.0,0.0,868.0,1706.200
1.114,1.114,97.670,0.101,0.0,0.0,0.0,5734.400,1753.200,1646.600,0.0,0.0,790.0,1559.600
0.711,1.118,98.069,0.0,0.0,0.102,0.0,16384.0,2903.200,2954.600,0.0,0.0,828.800,1646.200
1.213,1.314,97.270,0.202,0.0,0.0,0.0,11468.800,2224.600,1875.200,0.0,0.0,822.600,1617.600
1.120,1.120,97.760,0.0,0.0,0.0,0.0,1638.400,2255.600,2253.600,0.0,0.0,874.0,1732.200
1.618,1.112,97.169,0.101,0.0,0.0,0.0,9830.400,3224.200,3949.400,0.0,0.0,803.800,1559.0
1.109,1.714,96.976,0.101,0.0,0.101,0.0,10649.600,2162.600,2311.400,0.0,0.0,839.0,1644.600
2.823,1.613,95.565,0.0,0.0,0.0,0.0,10649.600,2000.200,1985.0,0.0,0.0,814.400,1598.400
1.420,1.217,97.262,0.101,0.0,0.0,0.0,11468.800,2825.800,3026.800,0.0,0.0,851.600,1684.600
1.417,1.215,97.267,0.101,0.0,0.0,0.0,13107.200,2414.400,1852.200,0.0,0.0,900.0,1771.0
0.914,1.117,97.868,0.0,0.0,0.102,0.0,21299.200,2377.200,2368.0,0.0,0.0,778.200,1515.600
1.013,0.912,97.974,0.101,0.0,0.0,0.0,5734.400,2781.0,3641.200,0.0,0.0,813.600,1589.200
0.916,1.222,97.658,0.102,0.0,0.102,0.0,16384.0,2074.400,1884.200,0.0,0.0,824.200,1651.600
1.430,0.817,97.753,0.0,0.0,0.0,0.0,0.0,2219.600,2224.800,0.0,0.0,851.0,1692.400
1.207,1.911,96.781,0.101,0.0,0.0,0.0,7372.800,3208.600,3195.800,0.0,0.0,871.800,1702.200
1.110,1.615,97.074,0.101,0.0,0.101,0.0,9830.400,2890.0,2676.800,0.0,0.0,818.400,1604.200
0.910,1.921,96.967,0.101,0.0,0.101,0.0,16384.0,2032.200,2027.200,0.0,0.0,871.200,1713.800
1.019,1.121,97.859,0.0,0.0,0.0,0.0,24576.0,2527.800,3100.600,0.0,0.0,878.800,1742.800
1.314,1.314,97.270,0.101,0.0,0.0,0.0,14745.600,1964.600,2051.600,0.0,0.0,843.200,1639.400
1.520,1.418,96.960,0.0,0.0,0.101,0.0,4915.200,1542.600,1536.600,0.0,0.0,817.0,1604.0
1.512,1.210,97.077,0.101,0.0,0.101,0.0,11468.800,3041.800,2924.200,0.0,0.0,868.400,1705.600
0.813,1.423,97.663,0.102,0.0,0.0,0.0,4915.200,3742.600,3479.400,0.0,0.0,905.800,1785.600
1.013,1.418,97.467,0.0,0.0,0.101,0.0,11468.800,2129.0,2017.0,0.0,0.0,811.200,1589.800
1.613,1.512,96.774,0.0,0.0,0.101,0.0,3276.800,51936.800,51605.800,0.0,0.0,896.800,1751.600
1.320,1.523,97.056,0.102,0.0,0.0,0.0,13926.400,3171.400,2756.600,0.0,0.0,933.600,1830.0
1.222,1.018,97.658,0.102,0.0,0.0,0.0,14745.600,1841.0,1831.400,0.0,0.0,817.600,1608.600
1.312,1.514,96.973,0.101,0.0,0.101,0.0,11468.800,3257.200,3208.400,0.0,0.0,846.800,1661.0
1.012,1.316,97.470,0.101,0.0,0.101,0.0,4915.200,2167.0,1717.0,0.0,0.0,826.800,1623.0
1.318,1.420,97.262,0.0,0.0,0.0,0.0,13107.200,3002.200,2787.600,0.0,0.0,832.400,1639.0
1.013,1.114,97.771,0.101,0.0,0.0,0.0,8192.0,2104.400,2849.600,0.0,0.0,819.800,1626.200
1.010,1.313,97.273,0.101,0.0,0.303,0.0,11468.800,2195.600,2144.0,0.0,0.0,838.200,1642.600
1.731,1.222,97.047,0.0,0.0,0.0,0.0,13926.400,1830.600,1770.200,0.0,0.0,824.200,1613.200
1.717,1.818,96.263,0.101,0.0,0.101,0.0,14745.600,3568.400,3545.200,0.0,0.0,889.400,1733.0
1.216,1.216,97.366,0.101,0.0,0.101,0.0,9830.400,3702.400,3132.0,0.0,0.0,873.800,1728.0
0.812,1.320,97.665,0.102,0.0,0.102,0.0,11468.800,1773.400,1783.600,0.0,0.0,799.200,1577.0
1.112,1.719,97.068,0.101,0.0,0.0,0.0,7372.800,2312.600,2862.600,0.0,0.0,908.200,1791.400
1.325,1.019,97.655,0.0,0.0,0.0,0.0,12288.0,2688.0,2725.600,0.0,0.0,918.0,1797.400
1.314,1.112,97.472,0.101,0.0,0.0,0.0,4915.200,1647.600,1580.0,0.0,0.0,781.800,1543.0
1.824,1.216,96.960,0.0,0.0,0.0,0.0,24576.0,2986.600,2971.800,0.0,0.0,857.0,1688.200
1.212,1.515,97.071,0.101,0.0,0.101,0.0,4915.200,2986.0,2748.400,0.0,0.0,831.0,1622.600
0.915,1.423,97.663,0.0,0.0,0.0,0.0,0.0,2352.0,2411.0,0.0,0.0,835.0,1638.600
1.010,1.515,97.374,0.0,0.0,0.101,0.0,12288.0,1321.400,2178.0,0.0,0.0,787.0,1542.0
2.328,1.316,96.255,0.101,0.0,0.0,0.0,5734.400,3460.600,3080.600,0.0,0.0,842.400,1652.0
1.211,1.715,96.872,0.101,0.0,0.101,0.0,9011.200,2151.800,2002.0,0.0,0.0,814.800,1595.600
2.213,1.509,96.076,0.101,0.0,0.101,0.0,8192.0,2558.800,2611.800,0.0,0.0,853.800,1669.600
0.814,1.017,97.965,0.102,0.0,0.102,0.0,24576.0,2460.800,1992.400,0.0,0.0,848.0,1672.600
0.812,1.015,98.071,0.0,0.0,0.102,0.0,15564.800,1717.600,1734.600,0.0,0.0,801.600,1577.400
1.416,1.314,97.169,0.101,0.0,0.0,0.0,11468.800,3538.0,3934.800,0.0,0.0,851.200,1660.200
1.204,2.106,96.389,0.100,0.0,0.201,0.0,12288.0,2852.200,2829.600,0.0,0.0,852.200,1647.800
0.816,0.918,98.163,0.102,0.0,0.0,0.0,4915.200,1483.800,1483.400,0.0,0.0,821.600,1616.800
1.721,1.417,96.862,0.0,0.0,0.0,0.0,11468.800,2907.200,2780.200,0.0,0.0,850.0,1650.0
1.313,1.313,97.273,0.101,0.0,0.0,0.0,4915.200,2039.0,1786.800,0.0,0.0,853.400,1670.0
0.917,1.121,97.961,0.0,0.0,0.0,0.0,8192.0,2170.200,2240.200,0.0,0.0,809.600,1585.200
1.117,1.117,97.665,0.102,0.0,0.0,0.0,16384.0,2745.0,3575.200,0.0,0.0,824.600,1610.0
0.813,0.915,98.069,0.102,0.0,0.102,0.0,7372.800,2168.0,2048.200,0.0,0.0,818.400,1603.400
1.518,1.316,97.065,0.101,0.0,0.0,0.0,9830.400,1288.600,1279.400,0.0,0.0,765.800,1505.600
1.119,1.322,97.355,0.102,0.0,0.102,0.0,11468.800,3193.400,3111.200,0.0,0.0,911.0,1782.800
1.633,0.816,97.551,0.0,0.0,0.0,0.0,5734.400,3147.0,2640.800,0.0,0.0,850.200,1663.400
1.008,1.714,97.177,0.101,0.0,0.0,0.0,12288.0,1506.200,1548.0,0.0,0.0,789.400,1549.600
0.916,1.119,97.864,0.102,0.0,0.0,0.0,22118.400,2738.200,3536.200,0.0,0.0,858.800,1669.800
0.916,1.424,97.660,0.0,0.0,0.0,0.0,1638.400,2166.800,2183.400,0.0,0.0,883.400,1729.600
1.013,1.317,97.568,0.101,0.0,0.0,0.0,9830.400,1740.0,1663.600,0.0,0.0,793.400,1573.200
1.108,1.813,96.878,0.101,0.0,0.101,0.0,6553.600,2619.0,2618.200,0.0,0.0,789.0,1541.600
1.324,0.916,97.658,0.102,0.0,0.0,0.0,9830.400,1891.400,1449.400,0.0,0.0,833.600,1630.800
0.815,1.120,97.963,0.102,0.0,0.0,0.0,11468.800,2139.200,1954.800,0.0,0.0,887.400,1745.0
0.917,0.815,98.267,0.0,0.0,0.0,0.0,7372.800,1663.400,2362.0,0.0,0.0,789.200,1565.0
1.216,1.317,97.163,0.203,0.0,0.101,0.0,22118.400,2512.600,2380.600,0.0,0.0,812.400,1602.800
0.913,1.318,97.667,0.0,0.0,0.101,0.0,8192.0,1455.0,1502.800,0.0,0.0,800.200,1580.600
1.417,1.316,97.166,0.101,0.0,0.0,0.0,12288.0,2713.200,2708.400,0.0,0.0,858.200,1684.800
1.016,1.118,97.663,0.102,0.0,0.102,0.0,4915.200,3092.0,2855.200,0.0,0.0,848.400,1676.800
1.619,1.417,96.964,0.0,0.0,0.0,0.0,2457.600,1613.800,1661.400,0.0,0.0,806.600,1585.600
1.015,1.117,97.563,0.203,0.0,0.102,0.0,13107.200,2097.600,2705.200,0.0,0.0,834.400,1628.600
0.915,1.321,97.764,0.0,0.0,0.0,0.0,13107.200,1851.0,1650.400,0.0,0.0,820.800,1610.0
1.313,1.111,97.576,0.0,0.0,0.0,0.0,25395.200,2118.200,2101.800,0.0,0.0,871.400,1721.600
0.912,1.216,97.670,0.101,0.0,0.101,0.0,13107.200,2591.600,2552.800,0.0,0.0,796.200,1559.400
1.215,1.417,97.267,0.101,0.0,0.0,0.0,9830.400,2325.800,2017.200,0.0,0.0,869.400,1703.600
1.416,1.618,96.764,0.101,0.0,0.101,0.0,11468.800,2391.200,2054.400,0.0,0.0,899.600,1768.200
1.113,1.417,97.267,0.101,0.0,0.101,0.0,4915.200,3204.600,3653.200,0.0,0.0,846.200,1663.800
1.220,1.118,97.663,0.0,0.0,0.0,0.0,11468.800,2634.0,2452.800,0.0,0.0,849.600,1652.800
1.929,0.812,97.056,0.102,0.0,0.102,0.0,8192.0,1744.200,1679.600,0.0,0.0,794.0,1551.600
1.216,1.520,97.264,0.0,0.0,0.0,0.0,8192.0,2865.200,2836.800,0.0,0.0,873.200,1704.400
1.618,1.112,97.169,0.101,0.0,0.0,0.0,13926.400,3205.0,2955.200,0.0,0.0,835.200,1639.400
1.117,1.117,97.462,0.203,0.0,0.102,0.0,9830.400,2542.200,2374.400,0.0,0.0,835.400,1643.800
1.318,1.116,97.566,0.0,0.0,0.0,0.0,10649.600,51383.800,50952.200,0.0,0.0,918.0,1815.600
0.916,1.426,97.556,0.0,0.0,0.102,0.0,11468.800,2161.0,2265.400,0.0,0.0,851.200,1666.400
1.012,1.417,97.470,0.101,0.0,0.0,0.0,8192.0,1775.600,1680.400,0.0,0.0,801.600,1581.600
0.915,1.118,97.866,0.102,0.0,0.0,0.0,12288.0,2719.800,2676.0,0.0,0.0,784.0,1527.400
1.411,1.613,96.774,0.101,0.0,0.101,0.0,24576.0,3901.400,3313.800,0.0,0.0,900.0,1762.400
1.320,1.523,96.954,0.0,0.0,0.203,0.0,2457.600,3150.0,2655.600,0.0,0.0,903.400,1771.0
1.111,1.616,97.172,0.101,0.0,0.0,0.0,9830.400,2128.600,2880.200,0.0,0.0,873.800,1711.400
1.416,1.213,97.169,0.101,0.0,0.101,0.0,6553.600,3212.0,3061.600,0.0,0.0,820.200,1601.800
0.911,1.619,97.470,0.0,0.0,0.0,0.0,12288.0,1642.600,1563.600,0.0,0.0,813.200,1591.400
0.913,1.217,97.667,0.101,0.0,0.101,0.0,10649.600,4173.400,3817.0,0.0,0.0,863.200,1698.400
1.213,1.517,97.169,0.101,0.0,0.0,0.0,9830.400,3214.200,2912.600,0.0,0.0,838.0,1648.200
1.526,0.916,97.355,0.102,0.0,0.102,0.0,27033.600,1638.0,1671.600,0.0,0.0,837.200,1648.600
1.119,1.322,97.558,0.0,0.0,0.0,0.0,10649.600,2853.400,3167.600,0.0,0.0,863.400,1710.200
1.217,1.420,97.160,0.101,0.0,0.101,0.0,11468.800,2465.600,2271.0,0.0,0.0,938.800,1838.200
0.909,1.717,97.273,0.101,0.0,0.0,0.0,9011.200,1839.600,1806.800,0.0,0.0,809.200,1579.800
1.012,1.417,97.470,0.101,0.0,0.0,0.0,11468.800,2968.600,2919.600,0.0,0.0,854.600,1687.600
1.116,1.420,97.465,0.0,0.0,0.0,0.0,0.0,2528.200,1997.600,0.0,0.0,861.400,1688.800
0.812,1.624,97.462,0.102,0.0,0.0,0.0,9830.400,1939.200,1883.0,0.0,0.0,868.0,1703.0
1.111,1.818,97.071,0.0,0.0,0.0,0.0,18022.400,1649.800,2440.600,0.0,0.0,802.800,1567.800
1.316,1.113,97.470,0.101,0.0,0.0,0.0,10649.600,1756.200,1775.800,0.0,0.0,827.600,1621.600
1.724,1.420,96.755,0.101,0.0,0.0,0.0,8192.0,1491.200,1412.800,0.0,0.0,814.200,1594.200
1.616,1.616,96.667,0.0,0.0,0.101,0.0,13107.200,3138.200,2999.0,0.0,0.0,900.600,1755.400
1.110,1.514,97.074,0.202,0.0,0.101,0.0,4915.200,3034.600,2702.800,0.0,0.0,828.400,1629.600
1.215,1.417,97.368,0.0,0.0,0.0,0.0,15564.800,2134.200,2138.600,0.0,0.0,837.400,1647.800
1.218,1.117,97.462,0.102,0.0,0.102,0.0,4915.200,2048.400,2693.600,0.0,0.0,853.400,1682.800
2.012,1.811,96.076,0.0,0.0,0.101,0.0,9830.400,3287.400,3284.200,0.0,0.0,910.0,1764.800
1.016,1.016,97.866,0.102,0.0,0.0,0.0,17203.200,1612.0,1543.0,0.0,0.0,810.400,1595.400
1.015,1.015,97.868,0.102,0.0,0.0,0.0,7372.800,3353.800,3300.800,0.0,0.0,831.0,1647.200
0.915,1.016,97.967,0.102,0.0,0.0,0.0,9830.400,2145.0,1716.0,0.0,0.0,820.400,1643.800
1.509,1.710,96.579,0.0,0.0,0.201,0.0,11468.800,2281.200,2356.800,0.0,0.0,839.400,1622.400
1.116,1.014,97.769,0.101,0.0,0.0,0.0,4915.200,1639.600,2425.600,0.0,0.0,788.800,1548.800
1.820,1.416,96.663,0.101,0.0,0.0,0.0,11468.800,2028.0,2088.800,0.0,0.0,796.800,1541.800
0.910,1.517,97.270,0.101,0.0,0.202,0.0,20480.0,2132.600,2114.800,0.0,0.0,806.200,1583.800
1.411,1.613,96.875,0.101,0.0,0.0,0.0,15564.800,2788.200,2747.800,0.0,0.0,827.800,1627.600
1.410,1.611,96.878,0.101,0.0,0.0,0.0,4915.200,1906.600,1659.600,0.0,0.0,823.800,1612.800
1.012,1.518,97.470,0.0,0.0,0.0,0.0,2457.600,1649.800,1694.0,0.0,0.0,769.800,1504.400
1.114,1.013,97.670,0.101,0.0,0.101,0.0,9830.400,3164.800,3945.600,0.0,0.0,854.800,1679.800
1.416,1.517,96.866,0.101,0.0,0.101,0.0,7372.800,1909.0,1939.800,0.0,0.0,872.200,1701.800
1.212,1.717,96.970,0.101,0.0,0.0,0.0,13107.200,2066.0,1989.600,0.0,0.0,840.0,1665.0
0.710,1.217,97.769,0.101,0.0,0.203,0.0,16384.0,3582.800,3552.200,0.0,0.0,784.400,1539.800
1.414,1.313,97.172,0.101,0.0,0.0,0.0,25395.200,2089.400,1586.0,0.0,0.0,808.0,1587.0
1.109,2.016,96.673,0.101,0.0,0.101,0.0,11468.800,2415.200,2328.200,0.0,0.0,884.0,1726.400
0.916,1.322,97.762,0.0,0.0,0.0,0.0,4915.200,2209.800,2766.600,0.0,0.0,819.200,1602.800
1.016,0.915,97.866,0.102,0.0,0.102,0.0,13107.200,1781.400,1898.800,0.0,0.0,759.800,1491.400
2.923,1.210,95.665,0.101,0.0,0.101,0.0,8192.0,1945.0,1862.600,0.0,0.0,823.800,1594.800
1.313,1.414,97.172,0.0,0.0,0.101,0.0,1638.400,3219.0,3142.400,0.0,0.0,889.600,1752.200
1.215,1.215,97.470,0.101,0.0,0.0,0.0,15564.800,2978.200,2825.200,0.0,0.0,805.0,1589.200
1.015,1.117,97.563,0.203,0.0,0.102,0.0,16384.0,3202.200,2997.200,0.0,0.0,836.400,1646.800
1.220,1.016,97.663,0.0,0.0,0.102,0.0,9830.400,2299.0,2856.800,0.0,0.0,792.200,1547.200
1.015,1.624,97.259,0.102,0.0,0.0,0.0,7372.800,1977.400,2006.200,0.0,0.0,868.400,1707.0
1.719,1.314,96.764,0.101,0.0,0.101,0.0,13926.400,1884.200,1821.0,0.0,0.0,855.400,1686.0
1.110,1.615,97.074,0.101,0.0,0.101,0.0,13107.200,2691.800,2640.200,0.0,0.0,785.600,1544.400
1.008,1.613,97.177,0.101,0.0,0.101,0.0,4915.200,1933.800,1535.400,0.0,0.0,782.400,1540.800
1.416,1.416,97.169,0.0,0.0,0.0,0.0,22118.400,1431.0,1467.800,0.0,0.0,822.0,1611.0
0.709,1.216,97.872,0.101,0.0,0.101,0.0,14745.600,2331.200,3071.400,0.0,0.0,824.0,1631.400
1.408,1.710,96.781,0.0,0.0,0.101,0.0,1638.400,2027.0,2038.200,0.0,0.0,808.800,1584.800
1.208,1.813,96.878,0.101,0.0,0.0,0.0,22118.400,2001.200,1962.600,0.0,0.0,828.400,1624.200
1.526,1.424,97.050,0.0,0.0,0.0,0.0,10649.600,3273.200,3206.400,0.0,0.0,842.600,1644.800
1.010,1.414,97.374,0.101,0.0,0.101,0.0,9830.400,1924.600,1524.0,0.0,0.0,791.200,1558.800
0.810,1.721,97.368,0.101,0.0,0.0,0.0,11468.800,1753.400,1678.0,0.0,0.0,798.600,1560.200
1.218,1.218,97.360,0.102,0.0,0.102,0.0,5734.400,52513.400,52092.0,0.0,0.0,915.800,1813.400
1.211,1.715,96.872,0.101,0.0,0.101,0.0,11468.800,2860.800,2908.0,0.0,0.0,833.0,1630.200
0.915,1.118,97.967,0.0,0.0,0.0,0.0,9011.200,1440.400,1489.400,0.0,0.0,772.200,1526.0
1.520,0.912,97.467,0.0,0.0,0.101,0.0,9830.400,3032.800,2955.800,0.0,0.0,843.600,1667.600
1.212,1.313,97.273,0.101,0.0,0.101,0.0,13926.400,2245.800,1740.400,0.0,0.0,826.200,1645.200
1.013,1.722,97.163,0.101,0.0,0.0,0.0,8192.0,1910.200,1928.0,0.0,0.0,866.600,1705.800
1.112,1.416,97.270,0.101,0.0,0.101,0.0,9830.400,2105.0,2511.400,0.0,0.0,802.800,1577.600
1.213,1.314,97.371,0.101,0.0,0.0,0.0,6553.600,2702.0,2701.400,0.0,0.0,793.800,1551.600
1.824,1.418,96.555,0.101,0.0,0.101,0.0,12288.0,1775.600,1727.200,0.0,0.0,835.800,1635.600
1.921,1.618,96.360,0.101,0.0,0.0,0.0,29491.200,2864.400,2784.600,0.0,0.0,879.200,1706.400
1.505,1.705,96.590,0.0,0.0,0.201,0.0,10649.600,2221.400,1814.200,0.0,0.0,808.800,1589.600
0.812,1.117,97.868,0.102,0.0,0.102,0.0,11468.800,1564.800,1578.200,0.0,0.0,755.200,1487.0
1.314,1.112,97.472,0.101,0.0,0.0,0.0,4915.200,2053.0,2899.600,0.0,0.0,819.0,1601.800
1.108,2.014,96.777,0.0,0.0,0.101,0.0,1638.400,3477.0,3440.400,0.0,0.0,888.200,1749.800
0.814,1.221,97.965,0.0,0.0,0.0,0.0,9830.400,1785.200,1761.400,0.0,0.0,803.400,1565.200
2.121,1.111,96.566,0.202,0.0,0.0,0.0,9011.200,2896.200,2842.400,0.0,0.0,836.0,1637.400
1.411,1.512,96.976,0.0,0.0,0.101,0.0,22937.600,1992.400,1494.400,0.0,0.0,785.0,1549.800
1.314,1.618,96.866,0.101,0.0,0.101,0.0,12288.0,1609.600,1610.600,0.0,0.0,878.0,1717.600
1.213,1.213,97.472,0.101,0.0,0.0,0.0,4915.200,1656.400,2398.200,0.0,0.0,787.400,1533.800
1.610,1.911,96.479,0.0,0.0,0.0,0.0,8192.0,3322.800,3188.200,0.0,0.0,873.400,1715.400
1.016,1.016,97.764,0.102,0.0,0.102,0.0,5734.400,1657.0,1595.0,0.0,0.0,798.0,1572.0
1.717,1.313,96.768,0.101,0.0,0.101,0.0,16384.0,3447.0,3444.600,0.0,0.0,860.600,1669.400
1.410,1.511,96.979,0.101,0.0,0.0,0.0,4915.200,3130.200,2690.400,0.0,0.0,816.400,1594.800
1.011,1.517,97.472,0.0,0.0,0.0,0.0,25395.200,1702.800,1730.200,0.0,0.0,806.0,1582.0
1.317,1.216,97.366,0.0,0.0,0.101,0.0,0.0,2433.800,2986.0,0.0,0.0,862.200,1683.800
1.316,1.417,97.065,0.101,0.0,0.101,0.0,10649.600,2935.0,2708.600,0.0,0.0,875.0,1710.200
1.312,1.615,96.973,0.101,0.0,0.0,0.0,9830.400,2260.0,2144.800,0.0,0.0,830.200,1634.0
1.211,1.413,97.275,0.101,0.0,0.0,0.0,14745.600,3580.400,3509.200,0.0,0.0,813.600,1588.600
1.119,1.221,97.457,0.102,0.0,0.102,0.0,5734.400,1923.200,1483.600,0.0,0.0,805.800,1588.400
