"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","docker-swarm-manager",,,,"User:","ubuntu"
"Cmdline:","dstat -N ens3 --output 2-cassandra-swarm-3-ContainerIPs_NET-ens3-docker-swarm-manager.csv --noheaders --noupdate 5",,,,"Date:","19 Sep 2017 10:59:32 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/ens3",,"paging",,"system",
0.502,0.401,99.097,0.0,0.0,0.0,0.0,0.0,767.600,766.600,0.0,0.0,311.800,640.200
0.401,0.100,99.498,0.0,0.0,0.0,0.0,4915.200,522.800,488.600,0.0,0.0,193.800,396.400
0.601,0.501,98.799,0.100,0.0,0.0,0.0,4915.200,1421.600,1373.800,0.0,0.0,303.600,626.400
0.501,0.701,98.699,0.100,0.0,0.0,0.0,4915.200,1574.400,1367.800,0.0,0.0,257.200,516.400
0.602,0.401,98.997,0.0,0.0,0.0,0.0,9830.400,13663.800,12664.600,0.0,0.0,331.400,686.200
0.599,0.400,98.901,0.100,0.0,0.0,0.0,10649.600,787.800,1609.400,0.0,0.0,207.400,418.600
1.104,0.201,98.594,0.100,0.0,0.0,0.0,4915.200,1020.400,947.600,0.0,0.0,311.0,636.800
0.400,0.701,98.899,0.0,0.0,0.0,0.0,0.0,522.600,536.200,0.0,0.0,259.800,516.0
0.402,0.302,99.296,0.0,0.0,0.0,0.0,4915.200,1037.800,589.200,0.0,0.0,305.0,620.400
0.401,0.301,99.198,0.100,0.0,0.0,0.0,4915.200,1551.0,1280.800,0.0,0.0,200.0,409.800
1.502,0.300,97.998,0.100,0.0,0.100,0.0,4915.200,13562.0,12716.400,0.0,0.0,372.200,759.800
0.601,0.601,98.798,0.0,0.0,0.0,0.0,8192.0,785.600,1564.0,0.0,0.0,261.600,519.600
0.500,0.599,98.801,0.100,0.0,0.0,0.0,11468.800,763.0,715.800,0.0,0.0,290.200,595.800
0.601,0.200,99.099,0.100,0.0,0.0,0.0,9011.200,503.800,514.0,0.0,0.0,195.800,404.800
0.701,0.300,98.899,0.100,0.0,0.0,0.0,4915.200,1644.400,1356.400,0.0,0.0,285.600,588.400
1.201,0.901,97.898,0.0,0.0,0.0,0.0,4915.200,13690.200,13429.800,0.0,0.0,310.200,611.0
0.701,0.301,98.898,0.100,0.0,0.0,0.0,4915.200,1208.800,584.200,0.0,0.0,350.0,728.800
0.300,0.500,99.0,0.200,0.0,0.0,0.0,4915.200,539.800,1373.400,0.0,0.0,184.0,389.0
0.502,0.401,98.997,0.100,0.0,0.0,0.0,12288.0,815.800,750.0,0.0,0.0,305.200,618.600
0.601,0.501,98.799,0.100,0.0,0.0,0.0,10649.600,595.400,513.800,0.0,0.0,261.400,523.400
0.503,0.101,99.396,0.0,0.0,0.0,0.0,4915.200,1081.600,651.800,0.0,0.0,322.0,658.400
0.699,0.300,98.901,0.100,0.0,0.0,0.0,4915.200,1613.0,1361.200,0.0,0.0,206.200,416.400
0.601,0.401,98.898,0.100,0.0,0.0,0.0,4915.200,1492.400,636.600,0.0,0.0,338.600,696.600
0.599,0.699,98.601,0.0,0.0,0.100,0.0,4915.200,529.400,1394.400,0.0,0.0,242.800,508.0
1.103,0.401,98.395,0.100,0.0,0.0,0.0,4915.200,983.0,947.600,0.0,0.0,329.400,644.800
0.400,0.400,99.100,0.100,0.0,0.0,0.0,8192.0,601.800,529.600,0.0,0.0,186.600,381.200
0.500,0.700,98.700,0.100,0.0,0.0,0.0,10649.600,714.600,566.600,0.0,0.0,339.0,690.800
0.602,0.602,98.796,0.0,0.0,0.0,0.0,7372.800,1587.800,1363.800,0.0,0.0,261.0,523.0
0.501,0.501,98.899,0.100,0.0,0.0,0.0,4915.200,1310.600,579.400,0.0,0.0,323.400,658.0
0.699,0.400,98.901,0.0,0.0,0.0,0.0,4915.200,1364.400,2245.0,0.0,0.0,213.800,424.800
0.601,0.300,98.999,0.100,0.0,0.0,0.0,4915.200,790.400,704.600,0.0,0.0,293.600,602.800
0.601,0.701,98.599,0.100,0.0,0.0,0.0,4915.200,453.600,455.400,0.0,0.0,247.400,512.200
0.699,0.500,98.801,0.0,0.0,0.0,0.0,12288.0,872.400,554.600,0.0,0.0,301.800,606.400
0.902,0.401,98.597,0.100,0.0,0.0,0.0,10649.600,1394.600,1399.800,0.0,0.0,217.600,434.400
1.600,0.500,97.800,0.100,0.0,0.0,0.0,4915.200,2114.600,1431.200,0.0,0.0,340.0,698.0
0.601,0.701,98.697,0.0,0.0,0.0,0.0,4915.200,1538.0,2423.0,0.0,0.0,275.600,549.600
0.599,0.699,98.703,0.0,0.0,0.0,0.0,0.0,1008.400,951.0,0.0,0.0,303.400,604.600
0.400,0.400,99.099,0.100,0.0,0.0,0.0,4915.200,523.800,492.0,0.0,0.0,197.0,403.800
0.501,0.401,98.998,0.100,0.0,0.0,0.0,4915.200,830.0,554.200,0.0,0.0,304.400,616.800
0.701,0.501,98.798,0.0,0.0,0.0,0.0,8192.0,1365.0,1371.200,0.0,0.0,260.400,529.400
0.601,0.301,98.898,0.100,0.0,0.100,0.0,11468.800,1839.800,1402.800,0.0,0.0,338.800,691.400
1.099,0.599,98.302,0.0,0.0,0.0,0.0,17203.200,787.800,1609.400,0.0,0.0,218.0,436.200
0.501,0.401,98.998,0.100,0.0,0.0,0.0,7372.800,983.600,937.800,0.0,0.0,307.600,637.200
0.502,0.502,98.997,0.0,0.0,0.0,0.0,13107.200,575.200,530.600,0.0,0.0,255.400,510.0
0.602,0.401,98.897,0.100,0.0,0.0,0.0,10649.600,1282.0,598.200,0.0,0.0,303.800,618.400
0.500,0.300,99.100,0.100,0.0,0.0,0.0,11468.800,1538.400,1347.0,0.0,0.0,211.200,420.400
0.702,0.301,98.997,0.0,0.0,0.0,0.0,16384.0,1705.800,1405.800,0.0,0.0,313.0,639.200
0.601,0.601,98.699,0.100,0.0,0.0,0.0,9830.400,1596.200,2410.400,0.0,0.0,270.0,540.400
0.401,0.501,98.998,0.100,0.0,0.0,0.0,4915.200,814.0,744.800,0.0,0.0,298.400,618.600
1.202,0.100,98.597,0.100,0.0,0.0,0.0,4915.200,550.400,510.400,0.0,0.0,203.200,415.800
0.501,0.501,98.999,0.0,0.0,0.0,0.0,0.0,12871.800,12566.400,0.0,0.0,312.400,643.600
0.601,0.601,98.699,0.100,0.0,0.0,0.0,4915.200,1351.800,1355.600,0.0,0.0,271.0,544.200
0.701,0.400,98.799,0.100,0.0,0.0,0.0,4915.200,1287.200,610.200,0.0,0.0,326.0,654.800
0.701,0.200,99.099,0.0,0.0,0.0,0.0,4915.200,773.400,1608.200,0.0,0.0,199.800,405.0
0.401,0.501,98.998,0.100,0.0,0.0,0.0,6553.600,984.0,939.0,0.0,0.0,297.800,602.800
0.600,0.500,98.700,0.200,0.0,0.0,0.0,11468.800,550.200,508.600,0.0,0.0,234.200,488.400
0.800,0.400,98.800,0.0,0.0,0.0,0.0,9830.400,843.200,557.600,0.0,0.0,302.0,625.200
0.600,0.400,99.0,0.0,0.0,0.0,0.0,4915.200,1380.200,1382.800,0.0,0.0,199.400,407.600
1.805,0.502,97.593,0.100,0.0,0.0,0.0,4915.200,1012.400,576.200,0.0,0.0,345.600,715.400
0.600,0.600,98.700,0.100,0.0,0.0,0.0,4915.200,517.600,1348.400,0.0,0.0,238.800,481.200
0.401,0.501,99.098,0.0,0.0,0.0,0.0,4915.200,1034.0,995.0,0.0,0.0,285.600,572.200
0.401,0.301,99.298,0.0,0.0,0.0,0.0,6553.600,576.600,527.200,0.0,0.0,197.600,410.200
0.601,0.601,98.799,0.0,0.0,0.0,0.0,10649.600,793.0,522.600,0.0,0.0,289.400,596.600
0.501,0.601,98.799,0.100,0.0,0.0,0.0,8192.0,1406.0,1400.200,0.0,0.0,271.0,552.600
0.801,0.400,98.699,0.100,0.0,0.0,0.0,4915.200,14413.800,13429.600,0.0,0.0,366.800,745.200
0.599,0.599,98.703,0.100,0.0,0.0,0.0,4915.200,1595.600,2419.800,0.0,0.0,205.200,414.200
1.200,0.500,98.200,0.100,0.0,0.0,0.0,4915.200,1022.0,968.400,0.0,0.0,307.200,615.600
0.700,0.600,98.600,0.0,0.0,0.100,0.0,4915.200,1415.400,1356.400,0.0,0.0,265.600,534.0
0.502,0.301,99.198,0.0,0.0,0.0,0.0,2457.600,818.200,532.200,0.0,0.0,297.0,608.0
0.697,0.697,98.507,0.100,0.0,0.0,0.0,11468.800,1574.600,1397.600,0.0,0.0,223.800,450.200
0.603,0.302,99.095,0.0,0.0,0.0,0.0,16384.0,13497.800,12607.800,0.0,0.0,362.200,732.0
0.699,0.699,98.501,0.100,0.0,0.0,0.0,10649.600,822.800,1630.400,0.0,0.0,283.400,560.800
0.701,0.400,98.899,0.0,0.0,0.0,0.0,8192.0,1076.400,986.800,0.0,0.0,320.0,642.400
0.600,0.300,99.100,0.0,0.0,0.0,0.0,4915.200,1296.400,1304.800,0.0,0.0,206.400,419.600
0.502,0.401,99.097,0.0,0.0,0.0,0.0,4915.200,1001.800,545.400,0.0,0.0,311.800,631.400
1.200,0.700,98.0,0.100,0.0,0.0,0.0,4915.200,13840.600,13478.600,0.0,0.0,312.800,617.0
0.502,0.402,98.996,0.100,0.0,0.0,0.0,4915.200,2300.0,1407.400,0.0,0.0,338.0,689.400
0.600,0.300,99.100,0.0,0.0,0.0,0.0,7372.800,529.400,1357.800,0.0,0.0,197.200,404.200
0.400,0.600,98.900,0.0,0.0,0.100,0.0,15564.800,743.400,710.600,0.0,0.0,305.200,624.800
0.600,0.600,98.600,0.200,0.0,0.0,0.0,4915.200,553.0,514.0,0.0,0.0,263.400,516.600
0.402,0.201,99.396,0.0,0.0,0.0,0.0,4915.200,999.800,547.200,0.0,0.0,305.0,630.200
0.401,0.301,99.298,0.0,0.0,0.0,0.0,4915.200,1611.800,1377.0,0.0,0.0,207.400,421.800
1.600,0.400,97.900,0.100,0.0,0.0,0.0,4915.200,1274.200,568.400,0.0,0.0,337.0,691.600
1.202,0.501,98.297,0.0,0.0,0.0,0.0,4915.200,594.200,1399.0,0.0,0.0,254.600,519.400
0.800,0.300,98.800,0.100,0.0,0.0,0.0,7372.800,815.200,756.800,0.0,0.0,312.400,622.400
0.301,0.201,99.498,0.0,0.0,0.0,0.0,13107.200,477.0,457.400,0.0,0.0,186.400,385.0
0.701,0.401,98.898,0.0,0.0,0.0,0.0,9830.400,1067.400,609.600,0.0,0.0,332.0,678.600
0.600,0.600,98.700,0.100,0.0,0.0,0.0,4915.200,1487.600,1328.600,0.0,0.0,277.400,552.800
0.801,0.400,98.699,0.100,0.0,0.0,0.0,4915.200,1520.400,628.800,0.0,0.0,354.200,719.400
0.499,0.499,99.002,0.0,0.0,0.0,0.0,4915.200,556.400,1361.600,0.0,0.0,187.600,381.800
0.600,0.500,98.800,0.100,0.0,0.0,0.0,4915.200,791.800,741.800,0.0,0.0,301.400,622.800
0.701,0.301,98.898,0.100,0.0,0.0,0.0,9830.400,528.400,488.400,0.0,0.0,245.400,497.200
1.205,0.301,98.494,0.0,0.0,0.0,0.0,11468.800,893.600,598.200,0.0,0.0,308.0,621.400
0.301,0.401,99.198,0.100,0.0,0.0,0.0,4915.200,1530.800,1362.600,0.0,0.0,232.400,469.200
0.600,0.400,98.900,0.100,0.0,0.0,0.0,4915.200,1213.400,559.400,0.0,0.0,317.200,648.0
0.702,0.401,98.897,0.0,0.0,0.0,0.0,4915.200,578.600,1365.800,0.0,0.0,259.600,534.0
0.601,0.301,99.098,0.0,0.0,0.0,0.0,0.0,765.400,744.400,0.0,0.0,284.0,576.400
0.400,0.400,99.100,0.100,0.0,0.0,0.0,4915.200,586.200,527.200,0.0,0.0,174.0,359.600
0.702,0.100,99.198,0.0,0.0,0.0,0.0,7372.800,1002.200,553.600,0.0,0.0,286.800,598.400
0.800,0.500,98.600,0.100,0.0,0.0,0.0,15564.800,1405.200,1384.400,0.0,0.0,290.600,578.800
0.799,0.500,98.701,0.0,0.0,0.0,0.0,8192.0,1276.400,564.800,0.0,0.0,306.600,624.0
1.199,0.400,98.302,0.0,0.0,0.100,0.0,4915.200,1805.600,2618.600,0.0,0.0,233.600,459.800
0.699,0.400,98.801,0.100,0.0,0.0,0.0,4915.200,792.600,733.600,0.0,0.0,267.600,555.400
0.701,0.301,98.998,0.0,0.0,0.0,0.0,4915.200,553.800,505.200,0.0,0.0,241.600,499.400
0.601,0.300,98.999,0.100,0.0,0.0,0.0,4915.200,830.200,561.200,0.0,0.0,267.200,541.600
0.699,0.300,98.901,0.100,0.0,0.0,0.0,6553.600,1326.800,1338.200,0.0,0.0,207.400,418.800
0.401,0.601,98.998,0.0,0.0,0.0,0.0,16384.0,1064.0,618.800,0.0,0.0,298.400,615.800
1.602,0.400,97.898,0.100,0.0,0.0,0.0,4915.200,753.600,1593.800,0.0,0.0,269.400,549.200
0.400,0.700,98.900,0.0,0.0,0.0,0.0,4915.200,763.200,667.800,0.0,0.0,284.600,587.600
0.600,0.400,99.0,0.0,0.0,0.0,0.0,4915.200,600.400,572.200,0.0,0.0,197.0,402.200
1.0,0.500,98.400,0.0,0.0,0.100,0.0,4915.200,13300.800,12589.200,0.0,0.0,347.600,700.800
0.801,0.400,98.699,0.100,0.0,0.0,0.0,4915.200,1387.600,1389.400,0.0,0.0,281.0,553.400
0.402,0.301,99.197,0.0,0.0,0.100,0.0,7372.800,1042.0,595.0,0.0,0.0,330.600,675.400
0.501,0.200,99.199,0.100,0.0,0.0,0.0,13107.200,475.800,1285.400,0.0,0.0,188.200,387.400
0.501,0.501,98.999,0.0,0.0,0.0,0.0,8192.0,767.0,753.200,0.0,0.0,292.0,594.400
0.599,0.799,98.601,0.0,0.0,0.0,0.0,4915.200,597.400,513.800,0.0,0.0,242.0,490.0
0.502,0.201,99.297,0.0,0.0,0.0,0.0,4915.200,975.600,566.600,0.0,0.0,302.200,617.0
0.599,0.300,99.001,0.100,0.0,0.0,0.0,4915.200,1393.0,1358.0,0.0,0.0,201.600,422.400
1.205,0.301,98.494,0.0,0.0,0.0,0.0,4915.200,1222.800,638.200,0.0,0.0,359.800,722.600
0.700,0.500,98.600,0.100,0.0,0.100,0.0,7372.800,1779.400,2569.0,0.0,0.0,272.0,547.0
0.502,0.301,99.198,0.0,0.0,0.0,0.0,15564.800,742.200,708.800,0.0,0.0,288.200,596.400
0.501,0.300,99.199,0.0,0.0,0.0,0.0,7372.800,430.800,437.0,0.0,0.0,190.200,394.400
0.602,0.201,99.097,0.100,0.0,0.0,0.0,4915.200,899.800,573.0,0.0,0.0,312.600,636.400
0.598,0.997,98.405,0.0,0.0,0.0,0.0,4915.200,1430.0,1418.200,0.0,0.0,263.800,532.600
0.901,0.400,98.599,0.100,0.0,0.0,0.0,4915.200,13600.400,12669.800,0.0,0.0,331.800,674.600
0.599,0.300,99.101,0.0,0.0,0.0,0.0,4915.200,452.600,1288.0,0.0,0.0,198.400,402.800
0.500,0.599,98.901,0.0,0.0,0.0,0.0,2457.600,838.800,763.800,0.0,0.0,288.400,589.0
1.002,0.601,98.297,0.100,0.0,0.0,0.0,13926.400,456.200,470.0,0.0,0.0,275.0,548.600
0.600,0.500,98.800,0.100,0.0,0.0,0.0,8192.0,1063.800,611.400,0.0,0.0,309.400,634.400
0.701,0.200,99.099,0.0,0.0,0.0,0.0,4915.200,1338.0,1365.600,0.0,0.0,207.0,417.600
0.701,0.501,98.699,0.100,0.0,0.0,0.0,4915.200,13759.800,12639.400,0.0,0.0,372.0,765.600
1.800,0.400,97.700,0.100,0.0,0.0,0.0,4915.200,531.800,1354.600,0.0,0.0,257.600,512.800
0.501,0.400,99.099,0.0,0.0,0.0,0.0,4915.200,789.0,737.0,0.0,0.0,284.800,569.800
0.600,0.300,99.0,0.100,0.0,0.0,0.0,10649.600,1377.0,1343.400,0.0,0.0,195.400,399.200
0.602,0.201,99.197,0.0,0.0,0.0,0.0,6553.600,1796.800,1415.200,0.0,0.0,300.800,606.800
1.002,0.802,98.096,0.100,0.0,0.0,0.0,8192.0,13837.0,13450.0,0.0,0.0,330.400,666.600
0.701,0.401,98.898,0.0,0.0,0.0,0.0,4915.200,1274.200,572.600,0.0,0.0,322.600,646.800
0.699,0.200,99.001,0.100,0.0,0.0,0.0,4915.200,784.800,1604.800,0.0,0.0,204.600,416.200
0.502,0.401,98.997,0.100,0.0,0.0,0.0,4915.200,787.800,738.600,0.0,0.0,278.200,577.200
0.601,0.400,98.899,0.0,0.0,0.100,0.0,4915.200,1357.0,1311.400,0.0,0.0,250.600,509.800
0.600,0.400,98.900,0.100,0.0,0.0,0.0,10649.600,803.800,531.800,0.0,0.0,278.800,571.0
0.599,0.499,98.802,0.100,0.0,0.0,0.0,13107.200,1635.200,1376.600,0.0,0.0,215.600,428.800
0.701,0.401,98.898,0.0,0.0,0.0,0.0,0.0,2073.400,1451.0,0.0,0.0,324.200,669.400
0.701,0.501,98.798,0.0,0.0,0.0,0.0,4915.200,722.0,1565.400,0.0,0.0,270.800,545.200
1.100,0.600,98.300,0.0,0.0,0.0,0.0,4915.200,814.800,760.200,0.0,0.0,299.800,605.0
0.699,0.200,99.001,0.100,0.0,0.0,0.0,4915.200,526.600,488.400,0.0,0.0,198.800,403.400
0.802,0.301,98.897,0.0,0.0,0.0,0.0,4915.200,1826.0,1379.200,0.0,0.0,340.0,687.0
0.598,0.897,98.405,0.100,0.0,0.0,0.0,8192.0,1648.600,1407.200,0.0,0.0,265.0,533.800
0.602,0.401,98.997,0.0,0.0,0.0,0.0,16384.0,1198.200,613.0,0.0,0.0,349.600,726.400
0.699,0.399,98.802,0.100,0.0,0.0,0.0,4915.200,1570.600,2401.800,0.0,0.0,191.200,391.200
0.599,0.599,98.701,0.100,0.0,0.0,0.0,4915.200,1033.800,968.0,0.0,0.0,306.600,625.200
0.899,0.400,98.701,0.0,0.0,0.0,0.0,4915.200,525.200,495.0,0.0,0.0,238.600,492.600
1.199,0.599,98.102,0.0,0.0,0.100,0.0,0.0,890.400,591.800,0.0,0.0,312.600,634.800
0.601,0.100,99.198,0.100,0.0,0.0,0.0,4915.200,1489.400,1358.800,0.0,0.0,221.600,447.600
0.602,0.401,98.897,0.100,0.0,0.0,0.0,7372.800,2075.800,1428.200,0.0,0.0,366.200,750.800
1.603,0.501,97.896,0.0,0.0,0.0,0.0,10649.600,553.0,1387.0,0.0,0.0,267.600,544.0
0.599,0.500,98.801,0.100,0.0,0.0,0.0,9830.400,995.400,940.600,0.0,0.0,293.400,596.400
0.601,0.200,99.198,0.0,0.0,0.0,0.0,4915.200,575.200,527.200,0.0,0.0,199.800,411.0
0.602,0.201,99.097,0.100,0.0,0.0,0.0,4915.200,1036.600,586.400,0.0,0.0,308.400,636.800
0.601,0.401,98.898,0.100,0.0,0.0,0.0,4915.200,1276.400,1315.200,0.0,0.0,247.800,506.0
0.701,0.401,98.898,0.0,0.0,0.0,0.0,4915.200,1520.200,628.600,0.0,0.0,358.400,735.0
1.299,0.400,98.302,0.0,0.0,0.0,0.0,7372.800,747.0,1589.400,0.0,0.0,216.0,439.0
0.501,0.200,99.198,0.100,0.0,0.0,0.0,11468.800,789.800,735.800,0.0,0.0,285.800,589.200
0.702,0.401,98.897,0.0,0.0,0.0,0.0,13107.200,550.400,511.800,0.0,0.0,248.200,495.200
0.601,0.501,98.899,0.0,0.0,0.0,0.0,4915.200,1873.200,1410.0,0.0,0.0,311.200,644.800
0.600,0.300,99.0,0.100,0.0,0.0,0.0,4915.200,1467.0,1325.0,0.0,0.0,228.200,464.400
1.0,0.300,98.700,0.0,0.0,0.0,0.0,4915.200,1273.200,640.200,0.0,0.0,360.800,731.200
0.502,0.502,98.997,0.0,0.0,0.0,0.0,4915.200,514.800,1347.800,0.0,0.0,249.400,514.600
0.500,0.600,98.800,0.100,0.0,0.0,0.0,7372.800,1032.0,982.400,0.0,0.0,299.800,620.400
0.501,0.100,99.399,0.0,0.0,0.0,0.0,10649.600,523.800,489.800,0.0,0.0,197.200,405.600
1.303,0.401,98.297,0.0,0.0,0.0,0.0,9011.200,13362.200,12628.0,0.0,0.0,360.200,734.800
0.802,0.301,98.898,0.0,0.0,0.0,0.0,4915.200,1340.800,1350.600,0.0,0.0,259.800,519.600
0.602,0.201,99.096,0.100,0.0,0.0,0.0,4915.200,1458.200,578.0,0.0,0.0,337.600,691.600
0.599,0.300,99.001,0.100,0.0,0.0,0.0,4915.200,771.400,1604.800,0.0,0.0,186.400,384.400
0.701,0.200,99.098,0.0,0.0,0.0,0.0,4915.200,760.400,721.200,0.0,0.0,275.800,564.800
0.699,0.599,98.601,0.100,0.0,0.0,0.0,7372.800,574.0,530.400,0.0,0.0,253.0,522.600
0.402,0.402,99.197,0.0,0.0,0.0,0.0,11468.800,793.200,518.800,0.0,0.0,306.400,627.0
0.599,0.399,98.902,0.100,0.0,0.0,0.0,13107.200,1351.600,1365.800,0.0,0.0,204.200,415.200
0.703,0.201,99.096,0.0,0.0,0.0,0.0,4915.200,1220.400,583.600,0.0,0.0,331.600,686.0
1.805,0.702,97.492,0.0,0.0,0.0,0.0,4915.200,761.800,1592.200,0.0,0.0,296.600,594.400
0.600,0.500,98.800,0.100,0.0,0.0,0.0,4915.200,1008.200,955.400,0.0,0.0,284.400,585.400
0.500,0.400,99.100,0.0,0.0,0.0,0.0,4915.200,550.600,508.600,0.0,0.0,182.200,382.200
0.501,0.501,98.899,0.100,0.0,0.0,0.0,6553.600,559.800,527.600,0.0,0.0,289.800,598.600
0.998,0.399,98.503,0.0,0.0,0.100,0.0,12288.0,1636.800,1406.200,0.0,0.0,252.600,522.0
0.898,0.499,98.503,0.100,0.0,0.0,0.0,14745.600,13509.800,12599.800,0.0,0.0,371.0,771.0
0.600,0.400,99.0,0.0,0.0,0.0,0.0,4915.200,751.0,1593.0,0.0,0.0,201.600,410.0
0.600,0.600,98.800,0.0,0.0,0.0,0.0,4915.200,789.400,733.0,0.0,0.0,315.400,644.0
1.0,0.800,98.100,0.100,0.0,0.0,0.0,4915.200,1391.0,1343.400,0.0,0.0,266.0,537.0
0.701,0.301,98.998,0.0,0.0,0.0,0.0,4915.200,1011.0,564.0,0.0,0.0,319.600,654.0
0.501,0.300,99.099,0.100,0.0,0.0,0.0,9830.400,1353.400,1362.600,0.0,0.0,201.200,414.800
0.701,0.501,98.799,0.0,0.0,0.0,0.0,10649.600,13327.200,12622.200,0.0,0.0,350.200,712.600
0.897,0.698,98.305,0.100,0.0,0.0,0.0,8192.0,850.200,1645.400,0.0,0.0,259.600,521.800
0.601,0.301,99.098,0.0,0.0,0.0,0.0,0.0,934.0,897.200,0.0,0.0,265.800,550.400
0.501,0.200,99.299,0.0,0.0,0.0,0.0,4915.200,626.200,567.600,0.0,0.0,186.0,382.600
0.502,0.301,99.096,0.100,0.0,0.0,0.0,4915.200,1633.400,1342.800,0.0,0.0,311.800,642.800
1.403,0.501,98.096,0.0,0.0,0.0,0.0,4915.200,13849.0,13417.200,0.0,0.0,341.600,682.800
0.503,0.302,99.095,0.101,0.0,0.0,0.0,10649.600,1238.800,597.0,0.0,0.0,359.600,733.600
0.600,0.400,99.0,0.0,0.0,0.0,0.0,7372.800,1380.0,2201.0,0.0,0.0,213.400,423.200
0.601,0.501,98.899,0.0,0.0,0.0,0.0,3276.800,1007.800,952.0,0.0,0.0,299.400,610.600
0.698,0.798,98.405,0.100,0.0,0.0,0.0,4915.200,551.400,505.200,0.0,0.0,253.0,511.200
0.798,0.599,98.503,0.100,0.0,0.0,0.0,4915.200,1013.800,572.800,0.0,0.0,331.800,678.400
0.897,0.299,98.804,0.0,0.0,0.0,0.0,4915.200,1394.800,1384.400,0.0,0.0,197.800,403.400
0.701,0.301,98.998,0.0,0.0,0.0,0.0,4915.200,1469.600,591.400,0.0,0.0,342.200,709.800
0.500,0.800,98.600,0.100,0.0,0.0,0.0,7372.800,980.400,1813.800,0.0,0.0,262.200,528.800
2.106,0.401,97.492,0.0,0.0,0.0,0.0,11468.800,790.200,735.800,0.0,0.0,325.200,659.400
0.500,0.300,99.100,0.100,0.0,0.0,0.0,13107.200,523.600,487.0,0.0,0.0,188.400,385.400
0.700,0.500,98.800,0.0,0.0,0.0,0.0,4915.200,1014.0,576.200,0.0,0.0,338.400,696.0
0.601,0.601,98.697,0.100,0.0,0.0,0.0,4915.200,1341.800,1360.200,0.0,0.0,263.600,538.200
0.601,0.601,98.799,0.0,0.0,0.0,0.0,4915.200,1275.800,645.400,0.0,0.0,362.600,738.800
0.599,0.300,99.001,0.100,0.0,0.0,0.0,4915.200,511.600,1344.800,0.0,0.0,190.600,391.600
0.601,0.400,98.999,0.0,0.0,0.0,0.0,6553.600,1009.600,963.0,0.0,0.0,275.200,569.200
0.601,0.501,98.798,0.100,0.0,0.0,0.0,10649.600,549.400,513.800,0.0,0.0,257.600,513.800
0.600,0.500,98.900,0.0,0.0,0.0,0.0,9011.200,777.200,519.200,0.0,0.0,289.400,597.600
1.198,0.299,98.303,0.100,0.0,0.100,0.0,4915.200,1572.400,1414.400,0.0,0.0,209.0,423.800
0.602,0.301,99.096,0.0,0.0,0.0,0.0,10649.600,2245.200,1370.200,0.0,0.0,352.400,715.800
0.801,0.601,98.599,0.0,0.0,0.0,0.0,9830.400,566.400,1380.0,0.0,0.0,274.600,544.800
0.600,0.400,98.800,0.200,0.0,0.0,0.0,4915.200,1010.400,961.400,0.0,0.0,289.400,586.600
0.501,0.301,99.198,0.0,0.0,0.0,0.0,4915.200,570.800,529.800,0.0,0.0,196.400,403.200
0.400,0.600,98.900,0.100,0.0,0.0,0.0,4915.200,1592.600,1364.400,0.0,0.0,305.600,611.400
0.501,0.701,98.699,0.100,0.0,0.0,0.0,4915.200,1378.200,1388.0,0.0,0.0,258.800,514.800
0.602,0.401,98.997,0.0,0.0,0.0,0.0,10649.600,1101.0,626.600,0.0,0.0,317.800,647.0
1.200,0.300,98.400,0.100,0.0,0.0,0.0,10649.600,747.600,1569.200,0.0,0.0,224.200,442.200
0.600,0.500,98.900,0.0,0.0,0.0,0.0,0.0,982.800,943.600,0.0,0.0,298.0,594.600
0.502,0.401,98.997,0.100,0.0,0.0,0.0,4915.200,1349.600,1325.0,0.0,0.0,241.200,493.800
0.897,0.598,98.504,0.0,0.0,0.0,0.0,4915.200,1076.200,551.800,0.0,0.0,330.800,675.200
0.601,0.200,99.099,0.100,0.0,0.0,0.0,4915.200,1600.800,1399.0,0.0,0.0,195.800,405.400
0.602,0.301,98.997,0.100,0.0,0.0,0.0,4915.200,1481.800,618.800,0.0,0.0,344.600,704.600
0.798,0.798,98.405,0.0,0.0,0.0,0.0,7372.800,539.800,1328.600,0.0,0.0,265.400,540.400
1.400,0.500,98.0,0.100,0.0,0.0,0.0,14745.600,765.400,728.400,0.0,0.0,256.800,541.200
0.501,0.300,99.099,0.100,0.0,0.0,0.0,4915.200,573.800,570.200,0.0,0.0,194.600,401.0
1.305,0.301,98.394,0.0,0.0,0.0,0.0,4915.200,13276.800,12582.200,0.0,0.0,357.800,726.200
0.500,0.600,98.800,0.100,0.0,0.0,0.0,4915.200,1635.200,1392.200,0.0,0.0,267.800,530.600
0.701,0.401,98.798,0.100,0.0,0.0,0.0,4915.200,1247.0,627.0,0.0,0.0,349.400,708.200
0.699,0.300,98.901,0.100,0.0,0.0,0.0,4915.200,746.400,1594.400,0.0,0.0,198.800,407.800
0.601,0.400,98.899,0.100,0.0,0.0,0.0,9830.400,788.600,733.400,0.0,0.0,287.0,593.200
0.701,0.501,98.799,0.0,0.0,0.0,0.0,15564.800,1362.800,1322.800,0.0,0.0,271.400,540.400
0.702,0.201,99.097,0.0,0.0,0.0,0.0,6553.600,776.800,551.0,0.0,0.0,311.800,646.400
