"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","docker-swarm-worker-2",,,,"User:","ubuntu"
"Cmdline:","dstat -N ens3 --output 2-cassandra-swarm-3-ContainerIPs_NET-ens3-docker-swarm-worker-2.csv --noheaders --noupdate 5",,,,"Date:","19 Sep 2017 10:59:54 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/ens3",,"paging",,"system",
1.120,1.222,97.556,0.0,0.0,0.102,0.0,5734.400,3632.200,3533.600,0.0,0.0,857.400,1675.600
1.019,1.223,97.655,0.102,0.0,0.0,0.0,13107.200,14910.600,14682.0,0.0,0.0,920.800,1817.200
0.911,1.215,97.773,0.101,0.0,0.0,0.0,10649.600,1584.200,1539.600,0.0,0.0,730.400,1422.400
1.623,1.420,96.856,0.101,0.0,0.0,0.0,23756.800,3118.800,2835.400,0.0,0.0,904.800,1767.800
1.222,0.916,97.658,0.102,0.0,0.102,0.0,12288.0,1523.0,1471.600,0.0,0.0,794.600,1553.400
2.330,1.418,96.251,0.0,0.0,0.0,0.0,5734.400,1501.600,1480.200,0.0,0.0,879.600,1709.600
1.208,1.611,97.080,0.0,0.0,0.101,0.0,1638.400,2334.800,2337.0,0.0,0.0,774.0,1490.800
0.816,1.020,98.061,0.102,0.0,0.0,0.0,14745.600,2874.400,3032.0,0.0,0.0,871.800,1697.800
1.413,1.917,96.569,0.101,0.0,0.0,0.0,6553.600,1920.600,1912.800,0.0,0.0,829.0,1599.200
1.526,1.322,97.152,0.0,0.0,0.0,0.0,10649.600,2984.800,2595.0,0.0,0.0,888.400,1741.0
1.112,1.011,97.573,0.202,0.0,0.101,0.0,22118.400,1417.200,1341.800,0.0,0.0,728.0,1410.200
0.712,0.916,98.271,0.0,0.0,0.102,0.0,11468.800,2379.800,2407.600,0.0,0.0,840.400,1659.800
1.407,2.211,96.181,0.201,0.0,0.0,0.0,31129.600,3721.800,3460.200,0.0,0.0,811.0,1569.600
1.216,1.621,97.062,0.0,0.0,0.101,0.0,4096.0,26493.800,26527.800,0.0,0.0,935.800,1844.400
1.212,1.515,97.172,0.101,0.0,0.0,0.0,16384.0,2256.400,2180.0,0.0,0.0,777.800,1509.400
1.726,1.117,97.056,0.102,0.0,0.0,0.0,15564.800,2284.600,1849.800,0.0,0.0,907.800,1782.200
1.212,2.020,96.768,0.0,0.0,0.0,0.0,5734.400,1632.400,1518.0,0.0,0.0,817.600,1589.0
1.213,1.416,97.270,0.101,0.0,0.0,0.0,10649.600,1429.800,1442.0,0.0,0.0,835.600,1646.400
0.918,0.816,98.163,0.102,0.0,0.0,0.0,4096.0,3321.0,3105.800,0.0,0.0,766.0,1471.800
1.014,1.116,97.667,0.101,0.0,0.101,0.0,9830.400,3263.0,3209.400,0.0,0.0,880.0,1737.800
0.913,1.420,97.465,0.101,0.0,0.101,0.0,7372.800,1820.600,1795.400,0.0,0.0,804.400,1571.0
1.629,1.120,97.251,0.0,0.0,0.0,0.0,19660.800,1855.200,1589.200,0.0,0.0,859.400,1682.800
1.310,1.411,97.177,0.101,0.0,0.0,0.0,12288.0,1788.600,1692.800,0.0,0.0,755.200,1470.0
1.220,1.321,97.256,0.102,0.0,0.102,0.0,4096.0,3190.200,3053.600,0.0,0.0,948.200,1870.600
1.314,1.618,96.967,0.0,0.0,0.101,0.0,4096.0,2745.0,2680.200,0.0,0.0,816.0,1582.600
0.910,1.921,97.169,0.0,0.0,0.0,0.0,27852.800,2388.600,2679.400,0.0,0.0,855.200,1652.200
1.106,2.111,96.583,0.101,0.0,0.101,0.0,11468.800,3430.0,3319.200,0.0,0.0,829.400,1593.0
1.317,1.520,97.062,0.101,0.0,0.0,0.0,10649.600,1786.200,1567.600,0.0,0.0,826.200,1626.200
1.418,1.114,97.366,0.0,0.0,0.101,0.0,5734.400,1799.0,1687.800,0.0,0.0,837.0,1634.200
2.533,1.013,96.251,0.101,0.0,0.101,0.0,10649.600,2626.400,2612.200,0.0,0.0,895.400,1754.800
0.908,1.715,97.275,0.101,0.0,0.0,0.0,5734.400,2359.200,2341.400,0.0,0.0,730.200,1419.0
0.918,1.122,97.857,0.0,0.0,0.102,0.0,13926.400,2165.800,2383.400,0.0,0.0,892.0,1761.600
1.316,1.518,97.065,0.101,0.0,0.0,0.0,21299.200,1791.800,1754.200,0.0,0.0,801.800,1557.600
2.323,1.212,96.364,0.101,0.0,0.0,0.0,15564.800,2882.800,2712.0,0.0,0.0,905.400,1762.800
0.610,1.322,97.965,0.102,0.0,0.0,0.0,10649.600,1883.600,1744.0,0.0,0.0,797.600,1547.600
1.116,1.318,97.465,0.101,0.0,0.0,0.0,10649.600,2393.200,2370.800,0.0,0.0,854.0,1667.0
0.914,1.827,97.157,0.0,0.0,0.102,0.0,12288.0,3598.400,3509.0,0.0,0.0,821.600,1591.600
1.012,1.215,97.672,0.101,0.0,0.0,0.0,7372.800,2038.400,2240.200,0.0,0.0,863.200,1712.400
1.013,1.114,97.568,0.101,0.0,0.203,0.0,13107.200,2687.600,2684.400,0.0,0.0,739.800,1444.0
1.712,1.712,96.576,0.0,0.0,0.0,0.0,14745.600,2648.600,2510.0,0.0,0.0,876.0,1702.800
1.523,1.218,97.157,0.102,0.0,0.0,0.0,9011.200,1680.400,1558.800,0.0,0.0,841.400,1648.800
1.015,1.320,97.563,0.102,0.0,0.0,0.0,10649.600,1480.400,1483.200,0.0,0.0,884.600,1732.400
1.117,0.914,97.766,0.102,0.0,0.102,0.0,9830.400,2432.0,2300.200,0.0,0.0,733.200,1418.800
1.116,1.420,97.363,0.101,0.0,0.0,0.0,13926.400,2399.600,2683.0,0.0,0.0,885.800,1749.200
1.213,1.820,96.967,0.0,0.0,0.0,0.0,12288.0,1679.0,1615.200,0.0,0.0,803.200,1565.400
0.911,1.417,97.470,0.101,0.0,0.101,0.0,4096.0,1930.800,1528.800,0.0,0.0,865.400,1694.800
1.223,0.714,97.961,0.0,0.0,0.102,0.0,8192.0,1598.200,1499.800,0.0,0.0,780.200,1538.600
1.213,1.618,97.068,0.101,0.0,0.0,0.0,17203.200,1677.400,1585.400,0.0,0.0,892.400,1758.200
1.119,1.424,97.253,0.102,0.0,0.102,0.0,5734.400,15829.400,15519.800,0.0,0.0,827.800,1606.200
1.220,1.220,97.358,0.102,0.0,0.102,0.0,13107.200,2116.400,2463.200,0.0,0.0,901.800,1780.600
1.017,1.017,97.864,0.0,0.0,0.102,0.0,6553.600,2844.800,2727.400,0.0,0.0,782.200,1532.400
1.308,2.113,96.579,0.0,0.0,0.0,0.0,10649.600,2879.800,2646.200,0.0,0.0,910.600,1776.200
1.526,1.424,96.745,0.102,0.0,0.203,0.0,5734.400,1970.0,1869.0,0.0,0.0,870.400,1694.400
1.822,1.316,96.761,0.101,0.0,0.0,0.0,24576.0,2555.400,2526.400,0.0,0.0,863.600,1705.200
1.109,1.512,97.278,0.0,0.0,0.101,0.0,9011.200,2861.200,2580.800,0.0,0.0,784.400,1517.0
0.714,0.918,98.163,0.102,0.0,0.102,0.0,13107.200,2283.0,2363.600,0.0,0.0,885.200,1751.600
1.021,1.430,97.446,0.102,0.0,0.0,0.0,9830.400,3364.400,3259.0,0.0,0.0,853.400,1656.200
1.313,1.515,96.970,0.202,0.0,0.0,0.0,12288.0,1933.200,1535.0,0.0,0.0,865.200,1695.400
0.914,1.320,97.665,0.0,0.0,0.102,0.0,12288.0,1561.200,1472.200,0.0,0.0,763.200,1488.800
1.726,1.015,97.056,0.102,0.0,0.102,0.0,4915.200,1635.800,1571.400,0.0,0.0,878.0,1726.800
1.222,1.120,97.454,0.102,0.0,0.102,0.0,22937.600,2490.800,2464.0,0.0,0.0,827.800,1620.200
1.217,1.318,97.363,0.0,0.0,0.101,0.0,2457.600,14839.800,14477.200,0.0,0.0,953.600,1871.0
1.119,0.610,98.169,0.102,0.0,0.0,0.0,6553.600,2832.400,2795.600,0.0,0.0,764.200,1489.200
0.615,0.513,98.667,0.103,0.0,0.103,0.0,10649.600,2319.800,1841.0,0.0,0.0,881.0,1751.200
1.410,1.813,96.677,0.0,0.0,0.101,0.0,5734.400,1578.0,1497.800,0.0,0.0,836.400,1623.400
1.531,1.020,97.449,0.0,0.0,0.0,0.0,10649.600,1650.200,1604.200,0.0,0.0,887.200,1736.200
1.317,1.114,97.366,0.101,0.0,0.101,0.0,6553.600,2738.200,2562.400,0.0,0.0,783.0,1519.600
0.912,1.621,97.264,0.203,0.0,0.0,0.0,28672.0,2182.200,2370.800,0.0,0.0,867.400,1711.200
1.418,1.722,96.758,0.101,0.0,0.0,0.0,13107.200,1964.0,1930.400,0.0,0.0,832.800,1623.0
1.112,1.517,97.371,0.0,0.0,0.0,0.0,25395.200,2083.800,1661.600,0.0,0.0,854.0,1662.200
0.913,0.913,97.972,0.101,0.0,0.101,0.0,16384.0,1369.0,1302.0,0.0,0.0,732.600,1434.800
0.915,1.423,97.561,0.102,0.0,0.0,0.0,4915.200,1676.800,1690.600,0.0,0.0,876.0,1736.0
2.222,1.616,96.061,0.101,0.0,0.0,0.0,22937.600,3138.400,2868.600,0.0,0.0,856.600,1660.0
1.220,1.423,97.256,0.0,0.0,0.102,0.0,13926.400,26896.400,26545.400,0.0,0.0,953.800,1858.800
1.600,1.900,96.400,0.100,0.0,0.0,0.0,18841.600,1803.400,1759.200,0.0,0.0,772.200,1491.0
0.819,1.024,98.158,0.0,0.0,0.0,0.0,10649.600,2579.400,2089.600,0.0,0.0,898.0,1788.800
1.318,1.116,97.262,0.203,0.0,0.101,0.0,9830.400,1259.800,1263.400,0.0,0.0,780.200,1516.200
2.419,1.815,95.766,0.0,0.0,0.0,0.0,10649.600,2618.200,2613.600,0.0,0.0,881.600,1710.0
1.529,1.019,97.350,0.102,0.0,0.0,0.0,9830.400,2970.400,2755.800,0.0,0.0,806.800,1567.200
0.612,1.223,98.063,0.102,0.0,0.0,0.0,4096.0,2550.400,2652.400,0.0,0.0,896.800,1768.800
1.610,1.911,96.076,0.402,0.0,0.0,0.0,42598.400,1829.200,1735.800,0.0,0.0,902.0,1762.0
1.014,1.521,97.262,0.101,0.0,0.101,0.0,27033.600,3250.800,3022.200,0.0,0.0,895.400,1741.200
0.611,1.222,98.167,0.0,0.0,0.0,0.0,1638.400,1572.0,1474.800,0.0,0.0,721.200,1403.200
1.216,1.418,97.163,0.101,0.0,0.101,0.0,10649.600,1882.400,1818.0,0.0,0.0,883.800,1735.400
1.618,1.820,96.461,0.101,0.0,0.0,0.0,13107.200,3337.200,3563.200,0.0,0.0,821.200,1597.400
1.114,1.520,97.163,0.101,0.0,0.101,0.0,13107.200,2596.400,2636.400,0.0,0.0,922.600,1800.200
1.116,1.318,97.465,0.0,0.0,0.101,0.0,9011.200,2801.200,2758.800,0.0,0.0,745.800,1440.400
1.015,1.320,97.563,0.102,0.0,0.0,0.0,13926.400,3142.800,2725.600,0.0,0.0,860.200,1677.200
0.711,1.218,97.868,0.102,0.0,0.102,0.0,26214.400,1306.800,1260.600,0.0,0.0,792.600,1546.400
1.518,1.316,97.166,0.0,0.0,0.0,0.0,15564.800,1417.600,1414.600,0.0,0.0,865.0,1681.200
0.712,1.322,97.762,0.102,0.0,0.102,0.0,6553.600,3030.400,2798.400,0.0,0.0,803.0,1560.800
1.826,1.217,96.856,0.101,0.0,0.0,0.0,10649.600,2298.400,2261.400,0.0,0.0,892.800,1758.200
0.717,0.820,98.258,0.102,0.0,0.102,0.0,13107.200,1264.400,1267.0,0.0,0.0,776.600,1521.600
1.215,1.619,96.964,0.101,0.0,0.101,0.0,10649.600,2266.600,2023.800,0.0,0.0,945.200,1863.600
1.414,1.313,97.273,0.0,0.0,0.0,0.0,12288.0,1754.0,1623.0,0.0,0.0,749.400,1455.600
0.922,0.615,98.258,0.102,0.0,0.102,0.0,21299.200,2950.400,2875.400,0.0,0.0,882.600,1741.600
0.921,0.819,98.260,0.0,0.0,0.0,0.0,1638.400,3056.200,2561.600,0.0,0.0,816.0,1606.200
1.416,1.517,96.967,0.101,0.0,0.0,0.0,10649.600,1871.0,2101.0,0.0,0.0,900.400,1760.800
0.913,1.318,97.667,0.0,0.0,0.101,0.0,9011.200,1504.600,1486.200,0.0,0.0,742.0,1442.800
0.716,0.614,98.465,0.205,0.0,0.0,0.0,12288.0,2749.200,2546.400,0.0,0.0,835.600,1636.400
1.218,1.117,97.563,0.102,0.0,0.0,0.0,9830.400,1008.800,1011.400,0.0,0.0,724.600,1418.200
2.022,1.314,96.461,0.101,0.0,0.101,0.0,10649.600,1051.800,1110.600,0.0,0.0,824.600,1602.0
0.711,1.423,97.663,0.102,0.0,0.102,0.0,27852.800,3309.400,2814.600,0.0,0.0,831.200,1616.600
1.220,1.524,97.154,0.102,0.0,0.0,0.0,9011.200,2658.600,2816.600,0.0,0.0,934.0,1819.600
1.822,1.721,96.457,0.0,0.0,0.0,0.0,15564.800,2919.600,2908.400,0.0,0.0,841.0,1634.0
1.218,1.117,97.665,0.0,0.0,0.0,0.0,0.0,3236.400,2794.400,0.0,0.0,871.200,1712.600
0.812,0.711,98.274,0.102,0.0,0.102,0.0,5734.400,1566.200,1463.600,0.0,0.0,725.400,1422.0
0.410,0.821,98.564,0.103,0.0,0.103,0.0,10649.600,1528.0,1503.800,0.0,0.0,865.800,1717.200
1.712,1.913,96.274,0.101,0.0,0.0,0.0,5734.400,15017.800,14696.400,0.0,0.0,832.400,1621.0
1.217,1.420,97.262,0.101,0.0,0.0,0.0,15564.800,2254.600,2695.600,0.0,0.0,921.800,1787.800
1.523,1.117,97.259,0.102,0.0,0.0,0.0,20480.0,1051.0,1106.200,0.0,0.0,715.200,1378.400
0.615,0.820,98.463,0.102,0.0,0.0,0.0,10649.600,1814.200,1655.800,0.0,0.0,819.200,1630.200
1.116,1.318,97.262,0.101,0.0,0.203,0.0,12288.0,1561.400,1487.600,0.0,0.0,773.600,1518.0
1.019,0.917,97.961,0.102,0.0,0.0,0.0,4915.200,2919.800,2827.400,0.0,0.0,860.200,1702.200
1.017,0.814,98.067,0.0,0.0,0.102,0.0,12288.0,3648.200,3624.800,0.0,0.0,786.800,1525.400
1.212,1.414,97.273,0.0,0.0,0.101,0.0,0.0,2277.600,2462.600,0.0,0.0,853.800,1673.200
1.423,1.423,97.053,0.102,0.0,0.0,0.0,14745.600,2575.200,2561.600,0.0,0.0,793.800,1557.200
1.019,1.223,97.655,0.102,0.0,0.0,0.0,27033.600,2315.400,1837.200,0.0,0.0,865.0,1699.800
1.113,1.417,97.368,0.101,0.0,0.0,0.0,11468.800,1548.0,1458.0,0.0,0.0,763.200,1479.400
0.913,1.521,97.465,0.101,0.0,0.0,0.0,11468.800,1531.800,1509.0,0.0,0.0,857.800,1681.600
0.918,1.122,97.653,0.102,0.0,0.204,0.0,12288.0,2647.600,2481.200,0.0,0.0,825.800,1641.800
0.818,1.022,98.057,0.102,0.0,0.0,0.0,4096.0,14571.400,14419.0,0.0,0.0,885.800,1740.0
1.116,1.217,97.566,0.101,0.0,0.0,0.0,14745.600,2514.800,2529.400,0.0,0.0,748.0,1460.200
1.615,1.413,96.973,0.0,0.0,0.0,0.0,4915.200,1866.400,1680.0,0.0,0.0,867.200,1707.600
1.418,1.418,97.062,0.101,0.0,0.0,0.0,12288.0,1446.200,1412.0,0.0,0.0,771.200,1499.400
2.326,1.618,95.956,0.0,0.0,0.101,0.0,11468.800,1857.600,1786.800,0.0,0.0,921.0,1798.200
1.308,1.610,96.881,0.201,0.0,0.0,0.0,6553.600,2135.0,2192.0,0.0,0.0,729.600,1402.200
0.814,1.526,97.457,0.102,0.0,0.102,0.0,10649.600,2788.400,2698.200,0.0,0.0,958.800,1891.600
1.320,1.320,97.259,0.102,0.0,0.0,0.0,9011.200,2573.0,2571.400,0.0,0.0,798.0,1543.800
1.619,1.518,96.761,0.101,0.0,0.0,0.0,10649.600,1827.400,1456.400,0.0,0.0,851.0,1669.0
1.212,1.212,97.374,0.101,0.0,0.101,0.0,12288.0,1529.600,1473.200,0.0,0.0,722.800,1412.400
0.813,1.118,97.967,0.0,0.0,0.102,0.0,27033.600,1283.400,1284.0,0.0,0.0,836.200,1639.200
1.210,2.016,96.673,0.101,0.0,0.0,0.0,5734.400,2967.600,2764.400,0.0,0.0,854.600,1671.200
1.217,1.420,97.160,0.101,0.0,0.101,0.0,10649.600,27557.0,27254.200,0.0,0.0,944.200,1865.200
1.316,1.215,97.470,0.0,0.0,0.0,0.0,8192.0,1658.200,1614.800,0.0,0.0,742.200,1455.800
1.824,1.418,96.657,0.101,0.0,0.0,0.0,10649.600,2081.200,1876.200,0.0,0.0,904.200,1772.800
1.416,1.517,96.967,0.0,0.0,0.101,0.0,14745.600,1645.400,1550.0,0.0,0.0,821.400,1596.200
1.022,0.511,98.262,0.102,0.0,0.102,0.0,11468.800,1565.600,1545.800,0.0,0.0,841.0,1657.0
1.220,1.118,97.561,0.102,0.0,0.0,0.0,15564.800,3623.0,3567.600,0.0,0.0,774.400,1497.200
1.110,1.715,97.074,0.0,0.0,0.101,0.0,0.0,2426.800,2375.0,0.0,0.0,930.0,1822.800
0.811,1.824,97.264,0.0,0.0,0.101,0.0,7372.800,2072.400,1990.400,0.0,0.0,841.0,1650.200
1.414,1.212,97.172,0.101,0.0,0.101,0.0,8192.0,3096.800,3058.800,0.0,0.0,849.400,1680.200
1.626,1.016,97.256,0.102,0.0,0.0,0.0,9830.400,1523.400,1460.600,0.0,0.0,779.600,1536.400
1.208,1.813,96.878,0.101,0.0,0.0,0.0,12288.0,1319.400,1333.200,0.0,0.0,841.200,1656.600
1.215,1.721,96.862,0.0,0.0,0.202,0.0,22118.400,2595.600,2556.0,0.0,0.0,835.600,1628.0
1.312,1.715,96.771,0.202,0.0,0.0,0.0,25395.200,3292.800,3331.400,0.0,0.0,900.800,1753.600
0.910,1.618,97.472,0.0,0.0,0.0,0.0,15564.800,1077.0,1109.400,0.0,0.0,737.800,1434.0
1.318,1.217,97.465,0.0,0.0,0.0,0.0,4915.200,3154.0,2718.400,0.0,0.0,905.0,1777.200
1.618,1.517,96.764,0.0,0.0,0.101,0.0,1638.400,1764.800,1658.400,0.0,0.0,869.200,1692.200
2.130,1.521,96.247,0.101,0.0,0.0,0.0,10649.600,1710.0,1658.400,0.0,0.0,907.800,1794.400
0.915,1.220,97.663,0.102,0.0,0.102,0.0,8192.0,2760.600,2705.400,0.0,0.0,800.600,1548.0
1.312,1.715,96.973,0.0,0.0,0.0,0.0,15564.800,2125.200,2080.600,0.0,0.0,879.200,1715.400
1.220,1.321,97.154,0.102,0.0,0.203,0.0,16384.0,3396.400,3299.600,0.0,0.0,817.600,1598.600
0.916,1.221,97.660,0.102,0.0,0.102,0.0,10649.600,2401.200,1919.200,0.0,0.0,875.0,1724.200
1.911,1.610,96.479,0.0,0.0,0.0,0.0,12288.0,1205.0,1181.600,0.0,0.0,745.600,1439.800
1.019,0.917,97.859,0.102,0.0,0.102,0.0,4096.0,2733.200,2721.400,0.0,0.0,889.200,1749.400
1.011,1.618,97.169,0.101,0.0,0.101,0.0,12288.0,2639.0,2400.200,0.0,0.0,809.400,1566.0
0.815,0.917,98.267,0.0,0.0,0.0,0.0,2457.600,1967.800,2124.400,0.0,0.0,863.400,1701.200
1.108,1.913,96.777,0.0,0.0,0.201,0.0,14745.600,3225.400,3166.600,0.0,0.0,788.800,1522.200
0.811,1.824,97.163,0.101,0.0,0.101,0.0,26214.400,2010.200,1729.800,0.0,0.0,891.400,1751.400
1.824,1.317,96.758,0.101,0.0,0.0,0.0,5734.400,1565.0,1501.600,0.0,0.0,808.400,1582.200
1.117,1.421,97.360,0.0,0.0,0.102,0.0,10649.600,2707.600,2674.800,0.0,0.0,883.0,1726.600
1.015,0.914,97.868,0.102,0.0,0.102,0.0,12288.0,2851.0,2878.0,0.0,0.0,759.400,1480.600
0.815,1.426,97.658,0.102,0.0,0.0,0.0,6553.600,2832.400,2716.600,0.0,0.0,881.400,1734.600
1.121,1.019,97.757,0.0,0.0,0.102,0.0,18841.600,2073.0,1969.400,0.0,0.0,803.400,1575.400
1.110,1.514,97.175,0.101,0.0,0.101,0.0,7372.800,2292.200,1852.600,0.0,0.0,865.800,1706.0
0.613,0.817,98.570,0.0,0.0,0.0,0.0,4096.0,1524.600,1444.200,0.0,0.0,740.200,1447.200
1.417,1.417,96.964,0.101,0.0,0.101,0.0,10649.600,1184.200,1231.200,0.0,0.0,808.600,1589.800
1.517,1.618,96.764,0.101,0.0,0.0,0.0,5734.400,15026.400,14566.600,0.0,0.0,846.400,1649.0
1.116,1.521,97.160,0.101,0.0,0.101,0.0,10649.600,2489.400,2426.400,0.0,0.0,864.400,1682.0
1.509,1.509,96.881,0.101,0.0,0.0,0.0,10649.600,1940.0,1911.0,0.0,0.0,759.0,1471.800
1.216,1.621,97.062,0.0,0.0,0.101,0.0,13926.400,2538.0,2016.600,0.0,0.0,931.200,1837.200
1.217,1.420,97.160,0.101,0.0,0.101,0.0,13107.200,1423.600,1372.400,0.0,0.0,829.200,1608.200
1.724,1.217,96.957,0.101,0.0,0.0,0.0,23756.800,1435.400,1441.0,0.0,0.0,854.400,1681.400
1.521,1.420,96.957,0.101,0.0,0.0,0.0,12288.0,2675.200,2522.200,0.0,0.0,785.0,1522.200
1.313,1.818,96.768,0.0,0.0,0.101,0.0,4096.0,2710.400,2528.400,0.0,0.0,887.800,1740.600
1.220,1.220,97.358,0.102,0.0,0.102,0.0,15564.800,1798.0,1770.600,0.0,0.0,877.600,1717.0
1.024,0.716,98.158,0.102,0.0,0.0,0.0,11468.800,3326.200,3205.400,0.0,0.0,892.200,1756.600
1.408,1.811,96.781,0.0,0.0,0.0,0.0,1638.400,2129.400,1988.0,0.0,0.0,840.0,1629.200
1.017,1.322,97.558,0.102,0.0,0.0,0.0,13926.400,1552.400,1508.400,0.0,0.0,839.0,1645.400
1.623,1.623,96.653,0.101,0.0,0.0,0.0,9830.400,3135.800,2682.400,0.0,0.0,848.400,1648.800
1.117,1.218,97.360,0.102,0.0,0.203,0.0,10649.600,15609.0,15423.800,0.0,0.0,941.0,1849.0
0.915,1.016,97.967,0.102,0.0,0.0,0.0,12288.0,2960.0,2872.200,0.0,0.0,792.0,1548.200
1.223,0.815,97.859,0.102,0.0,0.0,0.0,10649.600,2171.600,1743.600,0.0,0.0,877.800,1733.200
1.418,1.520,96.960,0.101,0.0,0.0,0.0,14745.600,1865.600,1730.0,0.0,0.0,861.600,1689.200
0.718,0.923,98.359,0.0,0.0,0.0,0.0,9830.400,1802.200,1739.600,0.0,0.0,880.800,1734.800
1.529,0.815,97.655,0.0,0.0,0.0,0.0,5734.400,3363.800,3142.600,0.0,0.0,736.0,1426.800
1.012,1.316,97.470,0.101,0.0,0.101,0.0,26214.400,1411.0,2024.0,0.0,0.0,813.600,1604.800
1.027,0.513,98.460,0.0,0.0,0.0,0.0,8192.0,1495.0,1471.600,0.0,0.0,806.800,1584.200
1.411,1.411,96.976,0.101,0.0,0.101,0.0,10649.600,2297.0,1826.0,0.0,0.0,882.800,1755.800
1.211,1.110,97.477,0.101,0.0,0.101,0.0,10649.600,1385.0,1348.800,0.0,0.0,730.800,1430.200
0.916,1.222,97.760,0.102,0.0,0.0,0.0,13107.200,1472.0,1455.800,0.0,0.0,854.200,1682.600
0.919,1.124,97.753,0.102,0.0,0.102,0.0,15564.800,2879.0,2809.400,0.0,0.0,829.600,1609.400
1.232,0.821,97.844,0.103,0.0,0.0,0.0,7372.800,27258.200,27108.400,0.0,0.0,894.800,1755.600
1.017,1.017,97.864,0.102,0.0,0.0,0.0,20480.0,2788.600,2751.0,0.0,0.0,760.0,1485.800
1.117,1.218,97.563,0.102,0.0,0.0,0.0,4915.200,1664.600,1623.600,0.0,0.0,847.0,1661.800
1.308,1.911,96.680,0.0,0.0,0.101,0.0,1638.400,1372.200,1322.0,0.0,0.0,771.800,1490.200
2.533,1.013,96.353,0.0,0.0,0.101,0.0,10649.600,2548.200,2520.600,0.0,0.0,860.400,1677.600
1.211,1.312,97.376,0.101,0.0,0.0,0.0,6553.600,2730.200,2688.600,0.0,0.0,762.400,1477.800
1.624,1.117,97.157,0.102,0.0,0.0,0.0,12288.0,2033.200,2261.800,0.0,0.0,888.600,1743.400
1.019,1.325,97.554,0.102,0.0,0.0,0.0,14745.600,2793.600,2747.200,0.0,0.0,819.400,1606.200
1.606,1.807,96.386,0.100,0.0,0.100,0.0,10649.600,2941.400,2719.400,0.0,0.0,888.400,1732.600
0.714,0.917,98.267,0.102,0.0,0.0,0.0,9830.400,1518.200,1421.0,0.0,0.0,718.200,1411.200
1.112,1.618,97.068,0.101,0.0,0.101,0.0,10649.600,1580.800,1551.200,0.0,0.0,891.600,1755.800
1.317,1.520,97.062,0.0,0.0,0.101,0.0,13926.400,2260.200,2284.200,0.0,0.0,800.600,1552.200
0.816,1.020,98.061,0.102,0.0,0.0,0.0,9830.400,2110.200,2314.600,0.0,0.0,872.600,1723.0
1.815,1.411,96.673,0.101,0.0,0.0,0.0,18841.600,1753.0,1687.800,0.0,0.0,762.800,1482.200
0.911,1.417,97.571,0.0,0.0,0.101,0.0,17203.200,2289.0,1836.400,0.0,0.0,870.800,1695.400
1.208,2.115,96.677,0.0,0.0,0.0,0.0,1638.400,1270.800,1235.800,0.0,0.0,769.600,1502.800
1.119,1.119,97.558,0.102,0.0,0.102,0.0,10649.600,1434.400,1426.800,0.0,0.0,864.800,1702.200
1.411,1.512,96.875,0.101,0.0,0.101,0.0,6553.600,2950.800,2718.400,0.0,0.0,800.0,1547.800
1.313,1.515,97.071,0.101,0.0,0.0,0.0,10649.600,2259.600,2597.0,0.0,0.0,884.800,1722.800
1.721,1.417,96.761,0.101,0.0,0.0,0.0,15564.800,1707.200,1698.400,0.0,0.0,793.0,1543.400
1.216,1.418,97.163,0.101,0.0,0.101,0.0,13926.400,2955.600,2716.400,0.0,0.0,873.400,1718.200
1.109,1.613,97.077,0.101,0.0,0.101,0.0,26214.400,1527.800,1462.600,0.0,0.0,734.0,1421.200
0.808,1.717,97.374,0.101,0.0,0.0,0.0,7372.800,2479.400,2472.200,0.0,0.0,850.400,1666.200
2.037,1.222,96.741,0.0,0.0,0.0,0.0,1638.400,2254.800,2271.0,0.0,0.0,820.200,1552.600
0.715,1.328,97.753,0.102,0.0,0.102,0.0,10649.600,3301.800,3397.600,0.0,0.0,933.800,1852.0
1.426,1.018,97.556,0.0,0.0,0.0,0.0,9011.200,1818.600,1799.0,0.0,0.0,743.200,1455.800
1.309,1.813,96.878,0.0,0.0,0.0,0.0,14745.600,2677.200,2541.0,0.0,0.0,856.0,1675.400
1.321,1.118,97.256,0.203,0.0,0.102,0.0,13107.200,1773.0,1664.800,0.0,0.0,819.200,1582.800
1.217,1.116,97.566,0.101,0.0,0.0,0.0,24576.0,1524.400,1480.800,0.0,0.0,818.800,1618.800
1.835,1.019,97.044,0.0,0.0,0.102,0.0,12288.0,3042.0,2807.200,0.0,0.0,797.200,1545.200
1.314,1.213,97.371,0.101,0.0,0.0,0.0,4096.0,3342.400,3512.800,0.0,0.0,903.600,1771.600
1.124,1.226,97.651,0.0,0.0,0.0,0.0,15564.800,1664.600,1662.600,0.0,0.0,773.800,1515.400
0.817,0.817,98.059,0.102,0.0,0.204,0.0,4915.200,3182.800,2762.0,0.0,0.0,882.800,1742.200
0.816,1.020,98.163,0.0,0.0,0.0,0.0,4096.0,1628.400,1527.200,0.0,0.0,757.800,1479.0
1.215,1.215,97.470,0.101,0.0,0.0,0.0,13107.200,1410.800,1399.0,0.0,0.0,829.800,1636.200
1.423,1.321,97.256,0.0,0.0,0.0,0.0,10649.600,14947.600,14634.600,0.0,0.0,868.400,1691.800
